ts,uid,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,community_id,datetime,label_technique,label_tactic,label_binary
"1,663,788,924.261",CQaHQczYxDuseTObg,143.88.5.11,"44,183",143.88.5.12,"4,482",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:RNaqgc9R2Y/lteGAlptj9BL38Js=,"9/21/2022, 12:35:24 PM",T1587,Resource Development,1
"1,663,788,913.403",CuHntA2yTq0Ab7nKRd,143.88.5.11,"44,183",143.88.5.12,"42,458",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:7NRRcJIr6ShaYJRNxOnkC4am+X0=,"9/21/2022, 12:35:13 PM",T1587,Resource Development,1
"1,663,787,663.249",CQLb8l4PPmiPBw0dif,143.88.5.11,"54,412",143.88.5.12,"51,399",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0NYIAXA2etM2AIP5Lb1UH5AwaQU=,"9/21/2022, 12:14:23 PM",T1587,Resource Development,1
"1,663,787,693.031",Cpfn6b1u73B5GID98c,143.88.5.11,"54,413",143.88.5.12,"5,179",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:yZFDPRshEtOeSq2qyZL/Bc61TCo=,"9/21/2022, 12:14:53 PM",T1587,Resource Development,1
"1,663,788,937.025",CPBrQKcfGfJHu0lFe,143.88.5.11,"44,184",143.88.5.12,"8,591",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:8xvxTCU7bKmFxtsEYkVJPanr0TQ=,"9/21/2022, 12:35:37 PM",T1587,Resource Development,1
"1,663,788,909.154",C0wydMnhjwuL4RuJ2,143.88.5.11,"44,184",143.88.5.12,"60,102",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:X88RWpxbqiE5t26wA3BNTawtJDg=,"9/21/2022, 12:35:09 PM",T1587,Resource Development,1
"1,663,787,676.604",CTIYns4mX45HuXB0ff,143.88.5.11,"54,413",143.88.5.12,"50,716",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:35daOJLdHF8Fc2lYWeBM4Q1oIE8=,"9/21/2022, 12:14:36 PM",T1587,Resource Development,1
"1,663,788,940.074",CBR42F2T5iBrb9ooB,143.88.5.11,"44,184",143.88.5.12,"59,400",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:E1Y0+R4WrxZpsvFup8+KUJgrYes=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,787,693.176",CMXi4L3EFdWKZxE1u1,143.88.5.11,"54,413",143.88.5.12,"52,142",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:D45pSTJWIh6Zs81txLuFvCrlxcM=,"9/21/2022, 12:14:53 PM",T1587,Resource Development,1
"1,663,787,676.712",CosTR94ba42zde6bAf,143.88.5.11,"54,412",143.88.5.12,"13,485",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Z9ZwExcoEcNZJ60zyI5WYHu4f3Q=,"9/21/2022, 12:14:36 PM",T1587,Resource Development,1
"1,663,787,643.295",C1yMAxacrwFgGKyNh,143.88.5.11,"54,413",143.88.5.12,"2,507",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:VeK6ni7V2rpJbiaKFGYUSZsZkQM=,"9/21/2022, 12:14:03 PM",T1587,Resource Development,1
"1,663,788,871.844",CgD6qC2rIux5g3FxX2,143.88.5.11,"44,184",143.88.5.12,"6,074",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:5bGOtLyq8HTZjw0HnVv7lmznkw8=,"9/21/2022, 12:34:31 PM",T1587,Resource Development,1
"1,663,788,893.195",COiVv43664ymn8tRS6,143.88.5.11,"44,183",143.88.5.12,"33,097",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:C+inYiJrnP6nGAN4WWIbMaqthNc=,"9/21/2022, 12:34:53 PM",T1587,Resource Development,1
"1,663,787,684.494",C0cFE42P3DTzn29tAe,143.88.5.11,"54,413",143.88.5.12,"41,552",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:OE5ASjvlIP/nVWoIroeXHhxwg1w=,"9/21/2022, 12:14:44 PM",T1587,Resource Development,1
"1,663,788,885.145",C2P0dA5nR8c0DzJ37,143.88.5.11,"44,184",143.88.5.12,"12,130",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:vfHLvKyN6KXtpNrGUJ8g4LP/tcE=,"9/21/2022, 12:34:45 PM",T1587,Resource Development,1
"1,663,788,902.564",C5C6WS3Bvj9MgRWIle,143.88.5.11,"44,184",143.88.5.12,"7,830",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:169USmDR4KAABcFVGn9HfHorUa4=,"9/21/2022, 12:35:02 PM",T1587,Resource Development,1
"1,663,787,674.368",Con51B4xEH6Ksx91L6,143.88.5.11,"54,413",143.88.5.12,"7,670",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:4UzwfFEmIiPLQ18x3aDqChhyldk=,"9/21/2022, 12:14:34 PM",T1587,Resource Development,1
"1,663,787,672.217",COVuvu2mnK9cJY8TS9,143.88.5.11,"54,412",143.88.5.12,"57,774",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+dX9zEp07Gq67YE6KWA+dauV8VI=,"9/21/2022, 12:14:32 PM",T1587,Resource Development,1
"1,663,788,933.905",CnuJIM3QSNPaJBD9cg,143.88.5.11,"44,183",143.88.5.12,"62,605",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:WhHT5tLX33P4FqJGEDcX/9cbOb0=,"9/21/2022, 12:35:33 PM",T1587,Resource Development,1
"1,663,788,897.264",ChWOFC2eSYvjnvUTQ1,143.88.5.11,"44,184",143.88.5.12,"39,052",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:P5hXdi7FxYVV2WFN9Z0xegD/7nY=,"9/21/2022, 12:34:57 PM",T1587,Resource Development,1
"1,663,788,893.733",CqXe504m8he1uvnNv3,143.88.5.11,"44,183",143.88.5.12,"20,236",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6NRukjRHi5dxs+8VxPFp9BkdYNg=,"9/21/2022, 12:34:53 PM",T1587,Resource Development,1
"1,663,787,666.245",C9R2ANsv7ZWHiAsk8,143.88.5.11,"54,413",143.88.5.12,"6,751",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:8A0qjouGs1TwJveoyEiiBJhLc9Y=,"9/21/2022, 12:14:26 PM",T1587,Resource Development,1
"1,663,788,900.909",CLh17r1sFEGr22E59j,143.88.5.11,"44,184",143.88.5.12,"56,812",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:KqylDp1CxIQSjAeHAjqHUh/7Hyc=,"9/21/2022, 12:35:00 PM",T1587,Resource Development,1
"1,663,787,679.735",CCiRIN3JkJOIDTJEd6,143.88.5.11,"54,412",143.88.5.12,"15,287",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:jht7nQuWcAr5I6GjcI2i8QIKAkc=,"9/21/2022, 12:14:39 PM",T1587,Resource Development,1
"1,663,788,895.977",CFoS0c39r0zLFTZKn2,143.88.5.11,"44,214",143.88.5.12,445,tcp,-,0,0,0,RSTO,false,false,0,ShR,2,84,1,44,1:BYmkOGtec9aujjt2OmQEIPKRYjs=,"9/21/2022, 12:34:55 PM",T1587,Resource Development,1
"1,663,787,668.373",CrIaPT2yYFBFaj3PZb,143.88.5.11,"54,412",143.88.5.12,"55,431",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:WoVLHjvD6qCq4QEUJOVxxduWYzw=,"9/21/2022, 12:14:28 PM",T1587,Resource Development,1
"1,663,787,678.953",CcbHan76DaYVnZQD9,143.88.5.11,"54,412",143.88.5.12,"35,812",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:4Zqc2FtGW4Tb9OkwdHvhJ73UdhA=,"9/21/2022, 12:14:38 PM",T1587,Resource Development,1
"1,663,787,646.001",CQKSs03GN7xcFeKzJf,143.88.5.11,"54,413",143.88.5.12,"4,592",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Z49OSBH3Z2KpcqIa451LykoVXTg=,"9/21/2022, 12:14:06 PM",T1587,Resource Development,1
"1,663,787,613.492",CDcGpa1T1qkGJjSM3g,143.88.5.11,"54,412",143.88.5.12,"22,551",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0QzNtjkB5yXBNeJ8MMNsShKAEUM=,"9/21/2022, 12:13:33 PM",T1587,Resource Development,1
"1,663,787,687.057",CHD9wV6VZcY30qEek,143.88.5.11,"54,413",143.88.5.12,"46,728",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0fTRYgfSB1PH7JeAF+EiMCHECik=,"9/21/2022, 12:14:47 PM",T1587,Resource Development,1
"1,663,788,930.269",Cd0lmk0OXTPGuiqU7,143.88.5.11,"44,183",143.88.5.12,"18,785",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:0UKw0/0EFyA1cconwCaZOqHIK3w=,"9/21/2022, 12:35:30 PM",T1587,Resource Development,1
"1,663,788,881.972",CJb4UH1qcL16g293pg,143.88.5.11,"44,183",143.88.5.12,"18,573",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:LWHCUKsQ6jznGkhH1OMW8Af2rMw=,"9/21/2022, 12:34:41 PM",T1587,Resource Development,1
"1,663,787,656.164",CUAQZdC49H2OJeJaf,143.88.5.11,"54,412",143.88.5.12,"63,138",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:qz9g85hTGIV2Ahx4PKET7e8xV64=,"9/21/2022, 12:14:16 PM",T1587,Resource Development,1
"1,663,788,887.807",Cw91Qn27befSfJ1dv1,143.88.5.11,"44,183",143.88.5.12,"30,969",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:S1z+U2DhHOezPF/8MTz37SuMXYo=,"9/21/2022, 12:34:47 PM",T1587,Resource Development,1
"1,663,787,662.965",Ckt9sE19TmLWWY5OQk,143.88.5.11,"54,413",143.88.5.12,"53,842",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:YifEHlx8LlgwlxjQ0cDUCBAGGYE=,"9/21/2022, 12:14:22 PM",T1587,Resource Development,1
"1,663,788,912.406",Ci46B84C5vLNouHaw2,143.88.5.11,"44,183",143.88.5.12,"4,715",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xonCN9j1q8nzbC9/cUB2GDceyQk=,"9/21/2022, 12:35:12 PM",T1587,Resource Development,1
"1,663,788,938.371",CbFnLF269ViJJj0bq4,143.88.5.11,"44,183",143.88.5.12,"9,788",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XVIcv1VOXI1uslHzrUYGexDfhag=,"9/21/2022, 12:35:38 PM",T1587,Resource Development,1
"1,663,788,916.436",CPSMq235Dwerb1JU4j,143.88.5.11,"44,183",143.88.5.12,"30,319",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Xu/yoNSwqY/41C8buHWghFwO1rQ=,"9/21/2022, 12:35:16 PM",T1587,Resource Development,1
"1,663,788,935.427",CuETiiDA6YWCrKsL,143.88.5.11,"44,183",143.88.5.12,"26,219",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ziapFFDvRX3Pxwt8u48AIwtr3ew=,"9/21/2022, 12:35:35 PM",T1587,Resource Development,1
"1,663,787,619.362",ClZa9m144rHfcAmmSi,143.88.5.11,"54,412",143.88.5.12,"65,065",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:x6WySqBr97zSFuGK2qdzt580ATw=,"9/21/2022, 12:13:39 PM",T1587,Resource Development,1
"1,663,787,637.348",CYHxUj4uumpjGtk4I1,143.88.5.11,"54,412",143.88.5.12,"8,274",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:FwOt3tbr1Eiv7XhFms4GHnRRLRE=,"9/21/2022, 12:13:57 PM",T1587,Resource Development,1
"1,663,787,686.001",CPI2GV1razkHuLAqb6,143.88.5.11,"54,412",143.88.5.12,"30,062",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:S+woDwCsD1ue12I7pe1THtBAUVw=,"9/21/2022, 12:14:46 PM",T1587,Resource Development,1
"1,663,788,934.528",CZCgbl4b7nF2tUUtb,143.88.5.11,"44,183",143.88.5.12,"7,059",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:quvWwfc97tfZflmw5SzQzHN7JWw=,"9/21/2022, 12:35:34 PM",T1587,Resource Development,1
"1,663,788,903.267",CzZBiE4cLt1ys8XJW,143.88.5.11,"44,183",143.88.5.12,"14,921",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:OArlxFwPdJjMIN4J4rPskbwcxxc=,"9/21/2022, 12:35:03 PM",T1587,Resource Development,1
"1,663,787,623.341",C4hqlQ1brOBb85wczg,143.88.5.11,"54,412",143.88.5.12,"24,665",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cE39m0nrxHRU7b2SZdwJLdAADkY=,"9/21/2022, 12:13:43 PM",T1587,Resource Development,1
"1,663,787,624.362",CWJnbZ3nR4CX6Sy502,143.88.5.11,"54,413",143.88.5.12,"55,312",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+s4bhP63zO8JvoJ1h+A5wZ/uwk8=,"9/21/2022, 12:13:44 PM",T1587,Resource Development,1
"1,663,788,925.785",C6iygo1890R5ZPkcye,143.88.5.11,"44,183",143.88.5.12,"42,474",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+Gv5PHvz2z9360db1LNnK5jjPGw=,"9/21/2022, 12:35:25 PM",T1587,Resource Development,1
"1,663,787,653.641",COESjq3CjThFp1lna2,143.88.5.11,"54,413",143.88.5.12,"63,296",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Mt5XeMXs2P5KUY73+G1Mznj/ua8=,"9/21/2022, 12:14:13 PM",T1587,Resource Development,1
"1,663,788,894.809",CNfphU15OzXK94oW35,143.88.5.11,"44,184",143.88.5.12,"41,611",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:qUaNrp0Vm4uWTDXGZqDb7JyiSd4=,"9/21/2022, 12:34:54 PM",T1587,Resource Development,1
"1,663,788,899.214",CkHHTK2RYTVnd7WCzj,143.88.5.11,"44,183",143.88.5.12,"42,527",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:znIynbTg6y+SfDL2qKVTRlCQKU8=,"9/21/2022, 12:34:59 PM",T1587,Resource Development,1
"1,663,787,632.768",Cu5VwS2XZK5yemDKT9,143.88.5.11,"54,413",143.88.5.12,"3,313",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Lcr260OfTuB3UFtW5i76nMTHRQs=,"9/21/2022, 12:13:52 PM",T1587,Resource Development,1
"1,663,788,940.502",CFz8ux17ur26QQZKee,143.88.5.11,"44,183",143.88.5.12,"53,435",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:cEFRh5yUw5QQU3OTR81yFsOKWl4=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,788,943.627",CW5sr84HhU9NHWeBw3,143.88.5.11,"44,184",143.88.5.12,"33,201",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Sq3s2l8Ma96u62xLQYOOhF8n26M=,"9/21/2022, 12:35:43 PM",T1587,Resource Development,1
"1,663,788,886.613",ChNyat4mBnENZkdxpk,143.88.5.11,"44,184",143.88.5.12,"19,813",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Mb0z1PAj7DZ94aq4yNT6jyDKc0E=,"9/21/2022, 12:34:46 PM",T1587,Resource Development,1
"1,663,788,873.609",C3HhsF3zuN8S9t6bo,143.88.5.11,"44,183",143.88.5.12,"46,486",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ftJtSz35K05AFLEJSaPmop3W3eM=,"9/21/2022, 12:34:33 PM",T1587,Resource Development,1
"1,663,787,643.223",CNZTGT3l4A5o5MLFji,143.88.5.11,"54,412",143.88.5.12,"5,268",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:c5tnuzQOGx0Ydj+J17yrKSJ47+k=,"9/21/2022, 12:14:03 PM",T1587,Resource Development,1
"1,663,788,911.399",Cnmzef2d99b6vYcTY1,143.88.5.11,"44,184",143.88.5.12,"62,312",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:/OBMuAGsBOkYpStMvRwOCjNB+U4=,"9/21/2022, 12:35:11 PM",T1587,Resource Development,1
"1,663,787,652.801",C20g7AmBuDSHS10b5,143.88.5.11,"54,413",143.88.5.12,"10,373",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:siNJIv5T7tOHlaHBg/gSrqbuHpQ=,"9/21/2022, 12:14:12 PM",T1587,Resource Development,1
"1,663,788,940.299",CN4s9u333RVMGax9x9,143.88.5.11,"44,184",143.88.5.12,"10,245",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hbs0KYxhib/A6uzPfJ9reooJgO4=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,787,653.687",CDfbqG2Jrf8zwEmhn5,143.88.5.11,"54,413",143.88.5.12,"35,345",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:xR7PxRsLkS6m8hxEnQyjC6eZza0=,"9/21/2022, 12:14:13 PM",T1587,Resource Development,1
"1,663,788,882.62",C68ooS14CnIrAGgW1c,143.88.5.11,"44,183",143.88.5.12,"51,533",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:A92dhY54FvcoHmXXX8UV0ymtY2s=,"9/21/2022, 12:34:42 PM",T1587,Resource Development,1
"1,663,787,664.594",C2MTQ230lmohF1Shbl,143.88.5.11,"54,412",143.88.5.12,"36,232",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:z0eZj95RAfDojYO3S8LButhLpzw=,"9/21/2022, 12:14:24 PM",T1587,Resource Development,1
"1,663,787,626.668",CAaRhr3WdKcLajSZt,143.88.5.11,"54,412",143.88.5.12,"49,191",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:A4apPZ0sjSDUTHHc31pxFE6J3OQ=,"9/21/2022, 12:13:46 PM",T1587,Resource Development,1
"1,663,787,669.508",CVBEqUoe1KcuXXrA1,143.88.5.11,"54,413",143.88.5.12,"56,313",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:eEG+Rody0iseMV7TabiGWv/5BSg=,"9/21/2022, 12:14:29 PM",T1587,Resource Development,1
"1,663,788,941.366",CEmFVa1r07PIqUvN5l,143.88.5.11,"44,183",143.88.5.12,"33,457",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:AzLKKzU/rsoCUufi+gPiDPMDM+A=,"9/21/2022, 12:35:41 PM",T1587,Resource Development,1
"1,663,788,896.981",CTTAdjPJgUhkNm9ka,143.88.5.11,"44,183",143.88.5.12,"37,302",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:nGeCSlw0OAQlFI5fAFatbNQ0DaU=,"9/21/2022, 12:34:56 PM",T1587,Resource Development,1
"1,663,788,922.765",CQoneC1S4kkLxFbhii,143.88.5.11,"44,184",143.88.5.12,"65,384",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:ODxRbgvYEYj9v/n2yGNIeUh+fJk=,"9/21/2022, 12:35:22 PM",T1587,Resource Development,1
"1,663,788,937.069",CurvQ8lUps5ptIDU7,143.88.5.11,"44,183",143.88.5.12,"1,150",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:fICZ3mppDYZCJTCvNbufCUBsHgA=,"9/21/2022, 12:35:37 PM",T1587,Resource Development,1
"1,663,787,657.13",CKxAlt31J0BllE5wid,143.88.5.11,"54,413",143.88.5.12,"53,766",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6YaMeySotKPyupcSInZJrAj8Yvw=,"9/21/2022, 12:14:17 PM",T1587,Resource Development,1
"1,663,788,925.247",CgKDOS6h2f0eAiYhk,143.88.5.11,"44,184",143.88.5.12,"54,043",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:hLqMWgZtOtHIJ0epVOZQspp7OEk=,"9/21/2022, 12:35:25 PM",T1587,Resource Development,1
"1,663,787,695.603",Cm2m852QMUbvknXvH5,143.88.5.11,"54,412",143.88.5.12,"57,114",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Ds4p5D10xZzK9fXFAf97PJtEfCg=,"9/21/2022, 12:14:55 PM",T1587,Resource Development,1
"1,663,787,641.99",CUGld52gZvH5osJ8m6,143.88.5.11,"54,413",143.88.5.12,"65,257",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:+TnkcuypniwJRaIPUOoHkOLTzMA=,"9/21/2022, 12:14:01 PM",T1587,Resource Development,1
"1,663,787,627.792",CRZVwB2CeHgmdpfrP4,143.88.5.11,"54,412",143.88.5.12,"25,275",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:wMhm3rVRAesdLGHqSIGSsh/WG78=,"9/21/2022, 12:13:47 PM",T1587,Resource Development,1
"1,663,787,681.949",CXTQDj40bDbpQScA71,143.88.5.11,"54,412",143.88.5.12,"41,599",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:VMNp3W6mEM1mldmxdS+3ed5imR4=,"9/21/2022, 12:14:41 PM",T1587,Resource Development,1
"1,663,788,946.652",CCcM2OOyGDwvzRAye,143.88.5.11,"44,183",143.88.5.12,"4,930",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:OfuOq9vWcrOJjGKL7e8ymdlQOCE=,"9/21/2022, 12:35:46 PM",T1587,Resource Development,1
"1,663,788,941.4",CpDoBs1eAYOvdscEKd,143.88.5.11,"44,184",143.88.5.12,"24,945",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:WuHMx34mj/+kTuLE/bWP6++zc5U=,"9/21/2022, 12:35:41 PM",T1587,Resource Development,1
"1,663,788,939.265",CXV5We2V03q4qfcwPj,143.88.5.11,"44,184",143.88.5.12,"12,060",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:XSvgHp1iBIAH3+DeLWaBzKWosxE=,"9/21/2022, 12:35:39 PM",T1587,Resource Development,1
"1,663,788,914.745",CenimL2sNbUqYWnTGb,143.88.5.11,"44,184",143.88.5.12,"44,458",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:wyshTndXJDPjc5Y2sO4+TZyiZ1E=,"9/21/2022, 12:35:14 PM",T1587,Resource Development,1
"1,663,788,949.813",Cpzkd91lFvToGcHeu6,143.88.5.11,"44,184",143.88.5.12,"52,122",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:O4gNN/JvruLXxL6kme6PLnhoYTM=,"9/21/2022, 12:35:49 PM",T1587,Resource Development,1
"1,663,788,921.928",C8C7GF21FbeXo2vIb3,143.88.5.11,"44,184",143.88.5.12,"7,251",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:DEuYa3X3H3pxsIHdZS4E1J6WRr0=,"9/21/2022, 12:35:21 PM",T1587,Resource Development,1
"1,663,787,642.177",C2CfxV2dYhrKjqiLVb,143.88.5.11,"54,412",143.88.5.12,"25,592",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:TaZN0mmrlW4nT1Te9YnC1s3l3uQ=,"9/21/2022, 12:14:02 PM",T1587,Resource Development,1
"1,663,787,649.931",C9eiWi2YT4fqgHLo0h,143.88.5.11,"54,412",143.88.5.12,"42,677",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:g7koI4plpia2Otx1qWZShXTv2Jo=,"9/21/2022, 12:14:09 PM",T1587,Resource Development,1
"1,663,788,921.078",CRFLe12GHKphrBorE9,143.88.5.11,"44,183",143.88.5.12,916,tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:StK3B+SVfI7HtjnhDS/vpUYBRHA=,"9/21/2022, 12:35:21 PM",T1587,Resource Development,1
"1,663,788,932.744",CN8Tfo11VhYbMjxUha,143.88.5.11,"44,184",143.88.5.12,"33,443",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:Lvq63DpdvHFMRXpgX5i4Wyo/qbE=,"9/21/2022, 12:35:32 PM",T1587,Resource Development,1
"1,663,787,637.882",ChBtppsNRbGeyEFC,143.88.5.11,"54,413",143.88.5.12,"43,264",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:2rgbLYCJL3S8ZxWYEfKz826fhf8=,"9/21/2022, 12:13:57 PM",T1587,Resource Development,1
"1,663,788,942.104",CfJp6j47fmlB9glqqe,143.88.5.11,"44,184",143.88.5.12,"17,087",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:6DARoR5rPhyysEd5X7XFfRSRH5o=,"9/21/2022, 12:35:42 PM",T1587,Resource Development,1
"1,663,788,917.829",CwHICK1YAw0XpHK9Dg,143.88.5.11,"44,183",143.88.5.12,"7,859",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:2SHSDbfOe8VxRLKljKl4lFNWijI=,"9/21/2022, 12:35:17 PM",T1587,Resource Development,1
"1,663,788,888.411",CODpzM3aRXXp3q649e,143.88.5.11,"44,183",143.88.5.12,"29,927",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:InFnSUOD2Hluf5vrn/UQHnbJ6dQ=,"9/21/2022, 12:34:48 PM",T1587,Resource Development,1
"1,663,788,883.16",C1nKtc16hkCHkqYHJ7,143.88.5.11,"44,184",143.88.5.12,"13,515",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:1kgKLxTQwhwh5O9ev2jE35JmPUY=,"9/21/2022, 12:34:43 PM",T1587,Resource Development,1
"1,663,787,631.403",CfU9cs4LQMfNKKyj8j,143.88.5.11,"54,413",143.88.5.12,"10,487",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:C/7aEmfpT5KqANciWxL92d3J+YM=,"9/21/2022, 12:13:51 PM",T1587,Resource Development,1
"1,663,788,914.161",C5kZIs3HMWs0rcBK42,143.88.5.11,"44,183",143.88.5.12,"23,746",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:QWNQ8Xg8JiOd+S9IPTksG7bU8gk=,"9/21/2022, 12:35:14 PM",T1587,Resource Development,1
"1,663,787,650.642",CG4PWi3IVS35zIlBGe,143.88.5.11,"54,413",143.88.5.12,"41,597",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:q+5d005VGKqbdNEVk+GvUg9mfSs=,"9/21/2022, 12:14:10 PM",T1587,Resource Development,1
"1,663,787,649.735",CXWD3D2jig6zvVDth8,143.88.5.11,"54,412",143.88.5.12,"36,138",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:joN5vIGFcNWe+zj2bEy2rjGkpMU=,"9/21/2022, 12:14:09 PM",T1587,Resource Development,1
"1,663,788,940.632",Clda6Z2bP2LOuCNHy,143.88.5.11,"44,184",143.88.5.12,"19,773",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:qTMPlB7zFqba9r2EgG0Y9W39sjw=,"9/21/2022, 12:35:40 PM",T1587,Resource Development,1
"1,663,787,644.648",Cpz55s2eJDSXntg4H7,143.88.5.11,"54,412",143.88.5.12,"55,686",tcp,-,-,-,-,S0,false,false,0,S,1,44,0,0,1:m2klbuPPpcP+BpqIpykgdEx7M4o=,"9/21/2022, 12:14:04 PM",T1587,Resource Development,1
